classified_text,tweet_text,sentence_score,nilai_sentiment,sentiment_label,text_clean
tri didik [Negative (3.0)] tolong [Negative (2.0)] luang [Negative (4.0)] baca [Negative (1.0)] berita [Negative (2.0)] rombak [Negative (2.0)] kurikulum didik [Negative (3.0)] disko kembali ajar [Negative (3.0)] pmp didik [Negative (3.0)] moral [Positive (4.0)] pancasila skitar an program merdeka ajar [Negative (3.0)] aplikasi [Negative (5.0)] minat [Positive (4.0)] literasi rendah [Negative (5.0)] fokus [Negative (2.0)] hidup [Positive (2.0)] hedonis gempur [Negative (4.0)] digitalisasi budaya pop [Positive (5.0)] mjd tantang [Negative (4.0)] nyata [Negative (2.0)] serang [Negative (5.0)] generasi [Negative (4.0)] bentuk [Positive (4.0)] mental sikap [Positive (2.0)] serah [Negative (3.0)] orang tua [Negative (4.0)] sepenuh orang tua [Negative (4.0)] milik [Positive (1.0)] byk mampu [Negative (4.0)] didik [Negative (4.0)] budi pekerti adab [Positive (3.0)] anak [Negative (3.0)] orang tua [Negative (4.0)] skg fokus [Negative (2.0)] cari [Negative (4.0)] biaya hidup [Positive (2.0)] smakin lejit, tri didik tolong luang baca berita rombak kurikulum didik disko kembali ajar pmp didik moral pancasila skitar an program merdeka ajar aplikasi minat literasi rendah fokus hidup hedonis gempur digitalisasi budaya pop mjd tantang nyata serang generasi bentuk mental sikap serah orang tua sepenuh orang tua milik byk mampu didik budi pekerti adab anak orang tua skg fokus cari biaya hidup smakin lejit,['tri didik [Negative (3.0)] tolong [Negative (2.0)] luang [Negative (4.0)] baca [Negative (1.0)] berita [Negative (2.0)] rombak [Negative (2.0)] kurikulum didik [Negative (3.0)] disko kembali ajar [Negative (3.0)] pmp didik [Negative (3.0)] moral [Positive (4.0)] pancasila skitar an program merdeka ajar [Negative (3.0)] aplikasi [Negative (5.0)] minat [Positive (4.0)] literasi rendah [Negative (5.0)] fokus [Negative (2.0)] hidup [Positive (2.0)] hedonis gempur [Negative (4.0)] digitalisasi budaya pop [Positive (5.0)] mjd tantang [Negative (4.0)] nyata [Negative (2.0)] serang [Negative (5.0)] generasi [Negative (4.0)] bentuk [Positive (4.0)] mental sikap [Positive (2.0)] serah [Negative (3.0)] orang tua [Negative (4.0)] sepenuh orang tua [Negative (4.0)] milik [Positive (1.0)] byk mampu [Negative (4.0)] didik [Negative (4.0)] budi pekerti adab [Positive (3.0)] anak [Negative (3.0)] orang tua [Negative (4.0)] skg fokus [Negative (2.0)] cari [Negative (4.0)] biaya hidup [Positive (2.0)] smakin lejit'],-4.0,Negative,tri didik tolong luang baca berita rombak kurikulum didik disko kembali ajar pmp didik moral pancasila skitar an program merdeka ajar aplikasi minat literasi rendah fokus hidup hedonis gempur digitalisasi budaya pop mjd tantang nyata serang generasi bentuk mental sikap serah orang tua sepenuh orang tua milik byk mampu didik budi pekerti adab anak orang tua skg fokus cari biaya hidup smakin lejit
anak [Negative (3.0)] udah gede [Negative (2.0)] apasih [Negative (5.0)] bar, anak udah gede apasih bar,['anak [Negative (3.0)] udah gede [Negative (2.0)] apasih [Negative (5.0)] bar'],-5.0,Negative,anak udah gede apasih bar
moga [Positive (1.0)] gubernur polisi cepat [Negative (3.0)] tindak, moga gubernur polisi cepat tindak,['moga [Positive (1.0)] gubernur polisi cepat [Negative (3.0)] tindak'],-3.0,Negative,moga gubernur polisi cepat tindak
jngan kasi [Negative (3.0)] hnya maaf [Negative (3.0)] proses [Positive (1.0)] hukum [Negative (3.0)] apa [Negative (4.0)] alas, jngan kasi hnya maaf proses hukum apa alas,['jngan kasi [Negative (3.0)] hnya maaf [Negative (3.0)] proses [Positive (1.0)] hukum [Negative (3.0)] apa [Negative (4.0)] alas'],-4.0,Negative,jngan kasi hnya maaf proses hukum apa alas
guru [Positive (3.0)] cuci tangan [Positive (1.0)] bertanggungjawab rusa moral [Positive (4.0)] siswa [Positive (4.0)] didik [Negative (3.0)], guru cuci tangan bertanggungjawab rusa moral siswa didik,['guru [Positive (3.0)] cuci tangan [Positive (1.0)] bertanggungjawab rusa moral [Positive (4.0)] siswa [Positive (4.0)] didik [Negative (3.0)]'],4.0,Positive,guru cuci tangan bertanggungjawab rusa moral siswa didik
usut tuntas [Positive (2.0)], usut tuntas,['usut tuntas [Positive (2.0)]'],2.0,Positive,usut tuntas
pliss ya [Positive (4.0)] uud anak [Negative (3.0)] umur [Negative (2.0)] kyak nya wajib ganti [Negative (3.0)] krna anak [Negative (3.0)] jaman [Negative (2.0)] nggk mandang umur [Negative (2.0)] sd smp sma tindak rundung [Negative (4.0)] krna rundung [Negative (4.0)] akibat [Negative (4.0)] nya fatal [Negative (5.0)] loh si anak [Negative (3.0)] kena [Negative (4.0)] ganggu [Negative (5.0)] mental krna ulah [Negative (3.0)] laku, pliss ya uud anak umur kyak nya wajib ganti krna anak jaman nggk mandang umur sd smp sma tindak rundung krna rundung akibat nya fatal loh si anak kena ganggu mental krna ulah laku,['pliss ya [Positive (4.0)] uud anak [Negative (3.0)] umur [Negative (2.0)] kyak nya wajib ganti [Negative (3.0)] krna anak [Negative (3.0)] jaman [Negative (2.0)] nggk mandang umur [Negative (2.0)] sd smp sma tindak rundung [Negative (4.0)] krna rundung [Negative (4.0)] akibat [Negative (4.0)] nya fatal [Negative (5.0)] loh si anak [Negative (3.0)] kena [Negative (4.0)] ganggu [Negative (5.0)] mental krna ulah [Negative (3.0)] laku'],4.0,Positive,pliss ya uud anak umur kyak nya wajib ganti krna anak jaman nggk mandang umur sd smp sma tindak rundung krna rundung akibat nya fatal loh si anak kena ganggu mental krna ulah laku
blaklist aja [Positive (1.0)] nama nya smw sekolah [Positive (3.0)], blaklist aja nama nya smw sekolah,['blaklist aja [Positive (1.0)] nama nya smw sekolah [Positive (3.0)]'],3.0,Positive,blaklist aja nama nya smw sekolah
aya [Positive (3.0)] jago [Positive (4.0)], aya jago,['aya [Positive (3.0)] jago [Positive (4.0)]'],4.0,Positive,aya jago
astaghfirullaah ini ya [Positive (4.0)] allaah isi [Negative (5.0)] berita [Negative (2.0)] indonesia bunuh [Negative (5.0)] ya [Positive (4.0)] rundung [Negative (4.0)] krisis [Negative (5.0)] moral [Positive (4.0)] mental banget [Positive (1.0)] bangsa, astaghfirullaah ini ya allaah isi berita indonesia bunuh ya rundung krisis moral mental banget bangsa,['astaghfirullaah ini ya [Positive (4.0)] allaah isi [Negative (5.0)] berita [Negative (2.0)] indonesia bunuh [Negative (5.0)] ya [Positive (4.0)] rundung [Negative (4.0)] krisis [Negative (5.0)] moral [Positive (4.0)] mental banget [Positive (1.0)] bangsa'],-5.0,Negative,astaghfirullaah ini ya allaah isi berita indonesia bunuh ya rundung krisis moral mental banget bangsa
bgini bully [Negative (5.0)] ulang persetan umur [Negative (2.0)] bgini bgitu sangka [Negative (3.0)] pembully ya [Positive (4.0)] bully [Negative (5.0)] parah [Negative (6.0)] persetan ilmu [Positive (4.0)] anak [Negative (3.0)] dll hukum [Negative (3.0)] rimba [Positive (4.0)] banget [Positive (1.0)] pakek sma bentuk [Positive (4.0)] tersabgka pembully, bgini bully ulang persetan umur bgini bgitu sangka pembully ya bully parah persetan ilmu anak dll hukum rimba banget pakek sma bentuk tersabgka pembully,['bgini bully [Negative (5.0)] ulang persetan umur [Negative (2.0)] bgini bgitu sangka [Negative (3.0)] pembully ya [Positive (4.0)] bully [Negative (5.0)] parah [Negative (6.0)] persetan ilmu [Positive (4.0)] anak [Negative (3.0)] dll hukum [Negative (3.0)] rimba [Positive (4.0)] banget [Positive (1.0)] pakek sma bentuk [Positive (4.0)] tersabgka pembully'],4.0,Positive,bgini bully ulang persetan umur bgini bgitu sangka pembully ya bully parah persetan ilmu anak dll hukum rimba banget pakek sma bentuk tersabgka pembully
cianjur biar [Negative (3.0)] jgj damai biasa [Negative (4.0)] anak [Negative (4.0)] ajar [Negative (4.0)] damai orang tua [Negative (4.0)] urus anak [Negative (3.0)] damai apalgi orang tua [Negative (4.0)] jabat [Negative (4.0)] polisi tindak fenomena tolong [Negative (2.0)] tindak anak [Negative (3.0)] cikal rusak [Negative (4.0)] sosial [Positive (4.0)], cianjur biar jgj damai biasa anak ajar damai orang tua urus anak damai apalgi orang tua jabat polisi tindak fenomena tolong tindak anak cikal rusak sosial,['cianjur biar [Negative (3.0)] jgj damai biasa [Negative (4.0)] anak [Negative (4.0)] ajar [Negative (4.0)] damai orang tua [Negative (4.0)] urus anak [Negative (3.0)] damai apalgi orang tua [Negative (4.0)] jabat [Negative (4.0)] polisi tindak fenomena tolong [Negative (2.0)] tindak anak [Negative (3.0)] cikal rusak [Negative (4.0)] sosial [Positive (4.0)]'],0.0,Neutral,cianjur biar jgj damai biasa anak ajar damai orang tua urus anak damai apalgi orang tua jabat polisi tindak fenomena tolong tindak anak cikal rusak sosial
lagu [Positive (2.0)] ya [Positive (5.0)] kaya [Negative (2.0)] anj berani rame [Negative (2.0)] sendiri [Negative (4.0)] aja [Positive (1.0)] nyali [Negative (3.0)] ciut [Negative (4.0)], lagu ya kaya anj berani rame sendiri aja nyali ciut,['lagu [Positive (2.0)] ya [Positive (5.0)] kaya [Negative (2.0)] anj berani rame [Negative (2.0)] sendiri [Negative (4.0)] aja [Positive (1.0)] nyali [Negative (3.0)] ciut [Negative (4.0)]'],-4.0,Negative,lagu ya kaya anj berani rame sendiri aja nyali ciut
norak kampung mana orang lomba prestasi bangga [Positive (3.0)] menji moral [Positive (4.0)] rendah [Negative (5.0)], norak kampung mana orang lomba prestasi bangga menji moral rendah,['norak kampung mana orang lomba prestasi bangga [Positive (3.0)] menji moral [Positive (4.0)] rendah [Negative (5.0)]'],-5.0,Negative,norak kampung mana orang lomba prestasi bangga menji moral rendah
nggak [Positive (1.0)] ya [Positive (5.0)] organisasi [Positive (4.0)] bayar [Negative (3.0)] berantas bullying ni, nggak ya organisasi bayar berantas bullying ni,['nggak [Positive (1.0)] ya [Positive (5.0)] organisasi [Positive (4.0)] bayar [Negative (3.0)] berantas bullying ni'],4.0,Positive,nggak ya organisasi bayar berantas bullying ni
si norak dateng [Positive (2.0)] nge bully [Negative (5.0)] oke [Positive (3.0)] kali ya [Positive (5.0)] sampah [Negative (4.0)] tau [Negative (5.0)], si norak dateng nge bully oke kali ya sampah tau,['si norak dateng [Positive (2.0)] nge bully [Negative (5.0)] oke [Positive (3.0)] kali ya [Positive (5.0)] sampah [Negative (4.0)] tau [Negative (5.0)]'],0.0,Neutral,si norak dateng nge bully oke kali ya sampah tau
duduk anjing [Negative (5.0)] spesies, duduk anjing spesies,['duduk anjing [Negative (5.0)] spesies'],-5.0,Negative,duduk anjing spesies
dc kalakuan saha heng, dc kalakuan saha heng,['dc kalakuan saha heng'],0.0,Neutral,dc kalakuan saha heng
model [Positive (3.0)] bgni ri tolong [Negative (2.0)] anak [Negative (4.0)] bangsa indonesia selamat [Positive (5.0)] orangtua sekolahin anak [Negative (3.0)] mati [Negative (6.0)] cari [Negative (4.0)] uang bgni tolong [Negative (2.0)] anak [Negative (4.0)] sok jangoan neon bgni enak [Negative (4.0)] apain penjara [Negative (4.0)] aniaya [Negative (5.0)] kasih [Negative (1.0)] umpan [Negative (4.0)] makan [Negative (1.0)] buaya gmn capek [Negative (4.0)] sedih [Negative (6.0)] prihatin [Negative (4.0)] malu [Negative (5.0)] kesel [Negative (6.0)] miris [Negative (5.0)] liat [Negative (1.0)] baca [Negative (1.0)] berita [Negative (2.0)] nya bgni semuaa jahat [Negative (4.0)] laku anak [Negative (3.0)] umur [Negative (2.0)] sekolah [Positive (3.0)] perilaku [Positive (2.0)] preman jahat [Negative (4.0)] indonesia darurat [Negative (4.0)] anak [Negative (4.0)] umur [Negative (2.0)], model bgni ri tolong anak bangsa indonesia selamat orangtua sekolahin anak mati cari uang bgni tolong anak sok jangoan neon bgni enak apain penjara aniaya kasih umpan makan buaya gmn capek sedih prihatin malu kesel miris liat baca berita nya bgni semuaa jahat laku anak umur sekolah perilaku preman jahat indonesia darurat anak umur,['model [Positive (3.0)] bgni ri tolong [Negative (2.0)] anak [Negative (4.0)] bangsa indonesia selamat [Positive (5.0)] orangtua sekolahin anak [Negative (3.0)] mati [Negative (6.0)] cari [Negative (4.0)] uang bgni tolong [Negative (2.0)] anak [Negative (4.0)] sok jangoan neon bgni enak [Negative (4.0)] apain penjara [Negative (4.0)] aniaya [Negative (5.0)] kasih [Negative (1.0)] umpan [Negative (4.0)] makan [Negative (1.0)] buaya gmn capek [Negative (4.0)] sedih [Negative (6.0)] prihatin [Negative (4.0)] malu [Negative (5.0)] kesel [Negative (6.0)] miris [Negative (5.0)] liat [Negative (1.0)] baca [Negative (1.0)] berita [Negative (2.0)] nya bgni semuaa jahat [Negative (4.0)] laku anak [Negative (3.0)] umur [Negative (2.0)] sekolah [Positive (3.0)] perilaku [Positive (2.0)] preman jahat [Negative (4.0)] indonesia darurat [Negative (4.0)] anak [Negative (4.0)] umur [Negative (2.0)]'],0.0,Neutral,model bgni ri tolong anak bangsa indonesia selamat orangtua sekolahin anak mati cari uang bgni tolong anak sok jangoan neon bgni enak apain penjara aniaya kasih umpan makan buaya gmn capek sedih prihatin malu kesel miris liat baca berita nya bgni semuaa jahat laku anak umur sekolah perilaku preman jahat indonesia darurat anak umur
tindak perintah gmn, tindak perintah gmn,['tindak perintah gmn'],0.0,Neutral,tindak perintah gmn
deh tengak [Negative (4.0)] hukum [Negative (4.0)] ngga ngga nonton vt, deh tengak hukum ngga ngga nonton vt,['deh tengak [Negative (4.0)] hukum [Negative (4.0)] ngga ngga nonton vt'],-4.0,Negative,deh tengak hukum ngga ngga nonton vt
penjara [Negative (4.0)] anak [Negative (4.0)] ajar [Negative (4.0)] bgni biar [Negative (3.0)] ajar [Negative (4.0)] cuman materai coba [Negative (1.0)] bunuh [Negative (6.0)] nendang wajah, penjara anak ajar bgni biar ajar cuman materai coba bunuh nendang wajah,['penjara [Negative (4.0)] anak [Negative (4.0)] ajar [Negative (4.0)] bgni biar [Negative (3.0)] ajar [Negative (4.0)] cuman materai coba [Negative (1.0)] bunuh [Negative (6.0)] nendang wajah'],-5.0,Negative,penjara anak ajar bgni biar ajar cuman materai coba bunuh nendang wajah
inget kolong tol dapet [Positive (2.0)] duit kalkulator, inget kolong tol dapet duit kalkulator,['inget kolong tol dapet [Positive (2.0)] duit kalkulator'],2.0,Positive,inget kolong tol dapet duit kalkulator
anak [Negative (3.0)] anak [Negative (4.0)] dipukulin men, anak anak dipukulin men,['anak [Negative (3.0)] anak [Negative (4.0)] dipukulin men'],-4.0,Negative,anak anak dipukulin men
astaghfirullahal adziim hukum [Negative (3.0)] bawah umur [Negative (2.0)] inshaallah revisi batas [Negative (3.0)] umur [Negative (2.0)] anak [Negative (4.0)] udah geser [Negative (5.0)] batas [Negative (4.0)] dewasa [Positive (2.0)] bullying siksa [Negative (5.0)] leceh [Negative (6.0)] roda [Negative (6.0)] paksa [Negative (5.0)] bunuh [Negative (6.0)] udah berita [Negative (2.0)] ngeri [Negative (5.0)] mohon [Negative (2.0)] bantu [Negative (5.0)] jujur [Negative (1.0)] jarang banget [Positive (1.0)] kome ngeliat udah bgini komen sy, astaghfirullahal adziim hukum bawah umur inshaallah revisi batas umur anak udah geser batas dewasa bullying siksa leceh roda paksa bunuh udah berita ngeri mohon bantu jujur jarang banget kome ngeliat udah bgini komen sy,['astaghfirullahal adziim hukum [Negative (3.0)] bawah umur [Negative (2.0)] inshaallah revisi batas [Negative (3.0)] umur [Negative (2.0)] anak [Negative (4.0)] udah geser [Negative (5.0)] batas [Negative (4.0)] dewasa [Positive (2.0)] bullying siksa [Negative (5.0)] leceh [Negative (6.0)] roda [Negative (6.0)] paksa [Negative (5.0)] bunuh [Negative (6.0)] udah berita [Negative (2.0)] ngeri [Negative (5.0)] mohon [Negative (2.0)] bantu [Negative (5.0)] jujur [Negative (1.0)] jarang banget [Positive (1.0)] kome ngeliat udah bgini komen sy'],0.0,Neutral,astaghfirullahal adziim hukum bawah umur inshaallah revisi batas umur anak udah geser batas dewasa bullying siksa leceh roda paksa bunuh udah berita ngeri mohon bantu jujur jarang banget kome ngeliat udah bgini komen sy
posisi ogah [Negative (3.0)] dsuruh kya bgitu keroyokin tinggal [Negative (3.0)] visum dapet [Positive (2.0)] duit, posisi ogah dsuruh kya bgitu keroyokin tinggal visum dapet duit,['posisi ogah [Negative (3.0)] dsuruh kya bgitu keroyokin tinggal [Negative (3.0)] visum dapet [Positive (2.0)] duit'],-3.0,Negative,posisi ogah dsuruh kya bgitu keroyokin tinggal visum dapet duit
digituin [Negative (2.0)] suruh [Negative (2.0)] nunduk salam sujud macem [Negative (2.0)] ajak [Positive (1.0)] antem [Negative (4.0)] anjing [Negative (6.0)] kesel [Negative (7.0)] banget [Positive (1.0)], digituin suruh nunduk salam sujud macem ajak antem anjing kesel banget,['digituin [Negative (2.0)] suruh [Negative (2.0)] nunduk salam sujud macem [Negative (2.0)] ajak [Positive (1.0)] antem [Negative (4.0)] anjing [Negative (6.0)] kesel [Negative (7.0)] banget [Positive (1.0)]'],-5.0,Negative,digituin suruh nunduk salam sujud macem ajak antem anjing kesel banget
keren sekali andaa nendang anak [Negative (3.0)] orng, keren sekali andaa nendang anak orng,['keren sekali andaa nendang anak [Negative (3.0)] orng'],-3.0,Negative,keren sekali andaa nendang anak orng
gimana kena [Negative (3.0)] azab [Negative (6.0)] bencana [Negative (6.0)] gen nya aja [Positive (1.0)] tanda [Negative (2.0)] tanda [Negative (2.0)] emang ngeri [Negative (4.0)], gimana kena azab bencana gen nya aja tanda tanda emang ngeri,['gimana kena [Negative (3.0)] azab [Negative (6.0)] bencana [Negative (6.0)] gen nya aja [Positive (1.0)] tanda [Negative (2.0)] tanda [Negative (2.0)] emang ngeri [Negative (4.0)]'],-4.0,Negative,gimana kena azab bencana gen nya aja tanda tanda emang ngeri
ni anak [Negative (3.0)] madesu begituin anak [Negative (3.0)] orang biar [Negative (3.0)] si liat [Negative (1.0)] jago [Positive (3.0)] keren bego [Negative (5.0)] iya, ni anak madesu begituin anak orang biar si liat jago keren bego iya,['ni anak [Negative (3.0)] madesu begituin anak [Negative (3.0)] orang biar [Negative (3.0)] si liat [Negative (1.0)] jago [Positive (3.0)] keren bego [Negative (5.0)] iya'],-5.0,Negative,ni anak madesu begituin anak orang biar si liat jago keren bego iya
lawan [Negative (4.0)] tumpah darah [Negative (1.0)] harga [Positive (3.0)] diri [Negative (1.0)] injak, lawan tumpah darah harga diri injak,['lawan [Negative (4.0)] tumpah darah [Negative (1.0)] harga [Positive (3.0)] diri [Negative (1.0)] injak'],3.0,Positive,lawan tumpah darah harga diri injak
smp laku preman biadab [Negative (5.0)] otak [Negative (4.0)] binatang, smp laku preman biadab otak binatang,['smp laku preman biadab [Negative (5.0)] otak [Negative (4.0)] binatang'],-4.0,Negative,smp laku preman biadab otak binatang
anjiingg dasar manusia [Positive (3.0)] didik [Negative (3.0)] orang tua [Negative (4.0)], anjiingg dasar manusia didik orang tua,['anjiingg dasar manusia [Positive (3.0)] didik [Negative (3.0)] orang tua [Negative (4.0)]'],-4.0,Negative,anjiingg dasar manusia didik orang tua
ken [Negative (2.0)] tau [Negative (5.0)] nasib pemuda [Negative (1.0)] model [Positive (3.0)] allah [Positive (6.0)] see allah [Positive (5.0)] hear allah [Positive (5.0)], ken tau nasib pemuda model allah see allah hear allah,['ken [Negative (2.0)] tau [Negative (5.0)] nasib pemuda [Negative (1.0)] model [Positive (3.0)] allah [Positive (6.0)] see allah [Positive (5.0)] hear allah [Positive (5.0)]'],5.0,Positive,ken tau nasib pemuda model allah see allah hear allah
cianjur tolong [Negative (2.0)] kasih [Negative (1.0)] hukum [Negative (4.0)] timpal [Positive (2.0)] orang otak [Negative (3.0)], cianjur tolong kasih hukum timpal orang otak,['cianjur tolong [Negative (2.0)] kasih [Negative (1.0)] hukum [Negative (4.0)] timpal [Positive (2.0)] orang otak [Negative (3.0)]'],-3.0,Negative,cianjur tolong kasih hukum timpal orang otak
penjara [Negative (4.0)] maaf [Negative (4.0)] ya [Positive (4.0)], penjara maaf ya,['penjara [Negative (4.0)] maaf [Negative (4.0)] ya [Positive (4.0)]'],0.0,Neutral,penjara maaf ya
gejala preman polri tangkap [Negative (3.0)] proses [Positive (1.0)] sesuai [Positive (4.0)] hkm, gejala preman polri tangkap proses sesuai hkm,['gejala preman polri tangkap [Negative (3.0)] proses [Positive (1.0)] sesuai [Positive (4.0)] hkm'],4.0,Positive,gejala preman polri tangkap proses sesuai hkm
moga [Positive (1.0)] ketangkepp ganti [Negative (3.0)] tendangin pala nya polisi aamiin [Positive (2.0)], moga ketangkepp ganti tendangin pala nya polisi aamiin,['moga [Positive (1.0)] ketangkepp ganti [Negative (3.0)] tendangin pala nya polisi aamiin [Positive (2.0)]'],-3.0,Negative,moga ketangkepp ganti tendangin pala nya polisi aamiin
tangkapp masuk [Negative (3.0)] penjaraa, tangkapp masuk penjaraa,['tangkapp masuk [Negative (3.0)] penjaraa'],-3.0,Negative,tangkapp masuk penjaraa
bring back didik [Negative (3.0)] moral [Positive (4.0)] pancasila, bring back didik moral pancasila,['bring back didik [Negative (3.0)] moral [Positive (4.0)] pancasila'],4.0,Positive,bring back didik moral pancasila
sih admin resah [Negative (6.0)] banget [Positive (1.0)], sih admin resah banget,['sih admin resah [Negative (6.0)] banget [Positive (1.0)]'],-5.0,Negative,sih admin resah banget
negara sibuk [Negative (3.0)] apreisasi prestasi anatar senior [Negative (3.0)] junior [Negative (5.0)] bangga [Positive (3.0)] rundung [Negative (4.0)] blokk, negara sibuk apreisasi prestasi anatar senior junior bangga rundung blokk,['negara sibuk [Negative (3.0)] apreisasi prestasi anatar senior [Negative (3.0)] junior [Negative (5.0)] bangga [Positive (3.0)] rundung [Negative (4.0)] blokk'],-4.0,Negative,negara sibuk apreisasi prestasi anatar senior junior bangga rundung blokk
bang cianjur baek baek aja [Positive (1.0)] kek, bang cianjur baek baek aja kek,['bang cianjur baek baek aja [Positive (1.0)] kek'],0.0,Neutral,bang cianjur baek baek aja kek
mrk ketangkep pokok [Negative (3.0)] kudu viral, mrk ketangkep pokok kudu viral,['mrk ketangkep pokok [Negative (3.0)] kudu viral'],-3.0,Negative,mrk ketangkep pokok kudu viral
yuukk ciduk, yuukk ciduk,['yuukk ciduk'],0.0,Neutral,yuukk ciduk
nugelo goblogg, nugelo goblogg,['nugelo goblogg'],0.0,Neutral,nugelo goblogg
si cianjur goyism, si cianjur goyism,['si cianjur goyism'],0.0,Neutral,si cianjur goyism
bocil bau [Negative (4.0)] pesing kesini ngotak, bocil bau pesing kesini ngotak,['bocil bau [Negative (4.0)] pesing kesini ngotak'],-4.0,Negative,bocil bau pesing kesini ngotak
info [Negative (3.0)] sipelaku tangkap [Negative (3.0)] cek [Negative (5.0)] instagram stm indonesia, info sipelaku tangkap cek instagram stm indonesia,['info [Negative (3.0)] sipelaku tangkap [Negative (3.0)] cek [Negative (5.0)] instagram stm indonesia'],-5.0,Negative,info sipelaku tangkap cek instagram stm indonesia
dasar anjg [Negative (5.0)] sok banget [Negative (1.0)] mantep, dasar anjg sok banget mantep,['dasar anjg [Negative (5.0)] sok banget [Negative (1.0)] mantep'],0.0,Neutral,dasar anjg sok banget mantep
tag akun laku admin ajarin cium [Negative (3.0)] kaki, tag akun laku admin ajarin cium kaki,['tag akun laku admin ajarin cium [Negative (3.0)] kaki'],-3.0,Negative,tag akun laku admin ajarin cium kaki
lololo bahaya [Negative (5.0)] iki up komandan, lololo bahaya iki up komandan,['lololo bahaya [Negative (5.0)] iki up komandan'],-5.0,Negative,lololo bahaya iki up komandan
bocill sok jago [Negative (3.0)] nya makan [Negative (1.0)] nyam nyam pake sumpit [Negative (3.0)] ya [Positive (4.0)] gin gede [Negative (2.0)] nya, bocill sok jago nya makan nyam nyam pake sumpit ya gin gede nya,['bocill sok jago [Negative (3.0)] nya makan [Negative (1.0)] nyam nyam pake sumpit [Negative (3.0)] ya [Positive (4.0)] gin gede [Negative (2.0)] nya'],4.0,Positive,bocill sok jago nya makan nyam nyam pake sumpit ya gin gede nya
masuk [Negative (3.0)] skck usut tuntas [Positive (2.0)], masuk skck usut tuntas,['masuk [Negative (3.0)] skck usut tuntas [Positive (2.0)]'],-3.0,Negative,masuk skck usut tuntas
tindak, tindak,['tindak'],0.0,Neutral,tindak
jem banget [Positive (1.0)], jem banget,['jem banget [Positive (1.0)]'],0.0,Neutral,jem banget
sih brani lawan [Negative (4.0)] hey tuh cowok lho aja [Positive (1.0)] dibully [Negative (5.0)] tantang [Negative (5.0)] cowok inget banget [Positive (1.0)] tuh kelas [Negative (3.0)] smp, sih brani lawan hey tuh cowok lho aja dibully tantang cowok inget banget tuh kelas smp,['sih brani lawan [Negative (4.0)] hey tuh cowok lho aja [Positive (1.0)] dibully [Negative (5.0)] tantang [Negative (5.0)] cowok inget banget [Positive (1.0)] tuh kelas [Negative (3.0)] smp'],-3.0,Negative,sih brani lawan hey tuh cowok lho aja dibully tantang cowok inget banget tuh kelas smp
oke [Positive (2.0)] soeharto tolong [Negative (2.0)] hidup [Positive (2.0)], oke soeharto tolong hidup,['oke [Positive (2.0)] soeharto tolong [Negative (2.0)] hidup [Positive (2.0)]'],0.0,Neutral,oke soeharto tolong hidup
selagi [Negative (2.0)] bawah umur [Negative (2.0)] papa lanjut [Negative (5.0)], selagi bawah umur papa lanjut,['selagi [Negative (2.0)] bawah umur [Negative (2.0)] papa lanjut [Negative (5.0)]'],-5.0,Negative,selagi bawah umur papa lanjut
nan, nan,['nan'],0.0,Neutral,nan
gaya banget [Positive (1.0)] bangsat [Negative (6.0)], gaya banget bangsat,['gaya banget [Positive (1.0)] bangsat [Negative (6.0)]'],-5.0,Negative,gaya banget bangsat
prilaku giat patut [Negative (5.0)] tiru sbg orang tua [Negative (4.0)] guru [Positive (3.0)] wajib hukum [Negative (3.0)] arah [Negative (5.0)] nasehat, prilaku giat patut tiru sbg orang tua guru wajib hukum arah nasehat,['prilaku giat patut [Negative (5.0)] tiru sbg orang tua [Negative (4.0)] guru [Positive (3.0)] wajib hukum [Negative (3.0)] arah [Negative (5.0)] nasehat'],-5.0,Negative,prilaku giat patut tiru sbg orang tua guru wajib hukum arah nasehat
hukum [Negative (3.0)] mati [Negative (6.0)] aja [Positive (1.0)] napa [Negative (2.0)], hukum mati aja napa,['hukum [Negative (3.0)] mati [Negative (6.0)] aja [Positive (1.0)] napa [Negative (2.0)]'],-2.0,Negative,hukum mati aja napa
lapor [Positive (2.0)], lapor,['lapor [Positive (2.0)]'],2.0,Positive,lapor
najis [Negative (4.0)] sok hormat cuih, najis sok hormat cuih,['najis [Negative (4.0)] sok hormat cuih'],-4.0,Negative,najis sok hormat cuih
sedih [Negative (5.0)], sedih,['sedih [Negative (5.0)]'],-5.0,Negative,sedih
biar [Negative (3.0)] kata [Negative (1.0)] apasih [Negative (5.0)] keren gitu makan [Negative (1.0)] nasi [Positive (2.0)] aja [Positive (1.0)] makan [Negative (1.0)] orok [Negative (4.0)] bagak [Positive (5.0)] asa [Negative (2.0)] tuhan [Positive (4.0)] banget [Positive (1.0)] yaa sujud laku oh laku astagfirullah [Negative (4.0)], biar kata apasih keren gitu makan nasi aja makan orok bagak asa tuhan banget yaa sujud laku oh laku astagfirullah,['biar [Negative (3.0)] kata [Negative (1.0)] apasih [Negative (5.0)] keren gitu makan [Negative (1.0)] nasi [Positive (2.0)] aja [Positive (1.0)] makan [Negative (1.0)] orok [Negative (4.0)] bagak [Positive (5.0)] asa [Negative (2.0)] tuhan [Positive (4.0)] banget [Positive (1.0)] yaa sujud laku oh laku astagfirullah [Negative (4.0)]'],-4.0,Negative,biar kata apasih keren gitu makan nasi aja makan orok bagak asa tuhan banget yaa sujud laku oh laku astagfirullah
