classified_text,tweet_text,sentence_score,nilai_sentiment,sentiment_label,text_clean
melbu kumpar, melbu kumpar,['melbu kumpar'],0.0,Neutral,melbu kumpar
so deeply, so deeply,['so deeply'],0.0,Neutral,so deeply
bullying memang [Negative (2.0)] buruh tpi salah [Negative (4.0)] alam [Negative (1.0)] seleksi, bullying memang buruh tpi salah alam seleksi,['bullying memang [Negative (2.0)] buruh tpi salah [Negative (4.0)] alam [Negative (1.0)] seleksi'],0.0,Neutral,bullying memang buruh tpi salah alam seleksi
aqui le dejo su instagram animador, aqui le dejo su instagram animador,['aqui le dejo su instagram animador'],0.0,Neutral,aqui le dejo su instagram animador
pandang [Positive (1.0)] kait [Positive (1.0)] bullying, pandang kait bullying,['pandang [Positive (1.0)] kait [Positive (1.0)] bullying'],0.0,Neutral,pandang kait bullying
oh buddy, oh buddy,['oh buddy'],0.0,Neutral,oh buddy
tuh vidionya hoax [Negative (5.0)] anak [Negative (4.0)] tu umur [Negative (2.0)] thn bkn thn ama vidioin donasi gitu, tuh vidionya hoax anak tu umur thn bkn thn ama vidioin donasi gitu,['tuh vidionya hoax [Negative (5.0)] anak [Negative (4.0)] tu umur [Negative (2.0)] thn bkn thn ama vidioin donasi gitu'],-2.0,Negative,tuh vidionya hoax anak tu umur thn bkn thn ama vidioin donasi gitu
jaman [Negative (2.0)] udah bully [Negative (5.0)] body shaming dll sampe hidup [Positive (2.0)] lingkung sosial [Positive (4.0)] mah ngapa nhapain aja [Positive (1.0)] omong [Negative (4.0)] tetangga homeschooling aja [Positive (1.0)] dek, jaman udah bully body shaming dll sampe hidup lingkung sosial mah ngapa nhapain aja omong tetangga homeschooling aja dek,['jaman [Negative (2.0)] udah bully [Negative (5.0)] body shaming dll sampe hidup [Positive (2.0)] lingkung sosial [Positive (4.0)] mah ngapa nhapain aja [Positive (1.0)] omong [Negative (4.0)] tetangga homeschooling aja [Positive (1.0)] dek'],-4.0,Negative,jaman udah bully body shaming dll sampe hidup lingkung sosial mah ngapa nhapain aja omong tetangga homeschooling aja dek
tau [Negative (4.0)] dek rasany bully [Negative (5.0)] sperti mnk sakit [Negative (5.0)] pedih [Negative (5.0)] smua kuat [Negative (3.0)] dekk lebih [Positive (1.0)] sampah [Negative (5.0)] bully [Negative (6.0)] tau [Negative (5.0)] dek kakak bully [Negative (5.0)] hina [Negative (6.0)] jelekin dll sukses [Positive (3.0)] bhgia psngn bnrn dek sy orang bully [Negative (5.0)] orang smpai [Positive (1.0)] laki suruh [Negative (2.0)] kisah, tau dek rasany bully sperti mnk sakit pedih smua kuat dekk lebih sampah bully tau dek kakak bully hina jelekin dll sukses bhgia psngn bnrn dek sy orang bully orang smpai laki suruh kisah,['tau [Negative (4.0)] dek rasany bully [Negative (5.0)] sperti mnk sakit [Negative (5.0)] pedih [Negative (5.0)] smua kuat [Negative (3.0)] dekk lebih [Positive (1.0)] sampah [Negative (5.0)] bully [Negative (6.0)] tau [Negative (5.0)] dek kakak bully [Negative (5.0)] hina [Negative (6.0)] jelekin dll sukses [Positive (3.0)] bhgia psngn bnrn dek sy orang bully [Negative (5.0)] orang smpai [Positive (1.0)] laki suruh [Negative (2.0)] kisah'],-2.0,Negative,tau dek rasany bully sperti mnk sakit pedih smua kuat dekk lebih sampah bully tau dek kakak bully hina jelekin dll sukses bhgia psngn bnrn dek sy orang bully orang smpai laki suruh kisah
fak [Negative (5.0)] pembully, fak pembully,['fak [Negative (5.0)] pembully'],-5.0,Negative,fak pembully
prank, prank,['prank'],0.0,Neutral,prank
hoax [Negative (5.0)] bocah aktor, hoax bocah aktor,['hoax [Negative (5.0)] bocah aktor'],-5.0,Negative,hoax bocah aktor
hoax [Negative (5.0)], hoax,['hoax [Negative (5.0)]'],-5.0,Negative,hoax
kok bully [Negative (5.0)] bully [Negative (6.0)] buruk [Negative (6.0)], kok bully bully buruk,['kok bully [Negative (5.0)] bully [Negative (6.0)] buruk [Negative (6.0)]'],-5.0,Negative,kok bully bully buruk
asli [Positive (2.0)] udah gede [Negative (2.0)], asli udah gede,['asli [Positive (2.0)] udah gede [Negative (2.0)]'],0.0,Neutral,asli udah gede
strong boy, strong boy,['strong boy'],0.0,Neutral,strong boy
cek [Negative (4.0)] udah dijelasin, cek udah dijelasin,['cek [Negative (4.0)] udah dijelasin'],-4.0,Negative,cek udah dijelasin
palsu anak [Negative (3.0)] umur [Negative (2.0)] th ibu exploitasi biar [Negative (3.0)] bantu [Negative (5.0)] fyi total donasi udah smpe, palsu anak umur th ibu exploitasi biar bantu fyi total donasi udah smpe,['palsu anak [Negative (3.0)] umur [Negative (2.0)] th ibu exploitasi biar [Negative (3.0)] bantu [Negative (5.0)] fyi total donasi udah smpe'],-5.0,Negative,palsu anak umur th ibu exploitasi biar bantu fyi total donasi udah smpe
manusia [Positive (3.0)] tega [Negative (6.0)] banget [Positive (1.0)], manusia tega banget,['manusia [Positive (3.0)] tega [Negative (6.0)] banget [Positive (1.0)]'],-5.0,Negative,manusia tega banget
fake liat [Negative (1.0)] ni video orang komen edit nya bilang fake nggak [Positive (1.0)] cuman ken [Negative (2.0)] tau [Negative (5.0)] bener [Negative (1.0)] hoax [Negative (6.0)], fake liat ni video orang komen edit nya bilang fake nggak cuman ken tau bener hoax,['fake liat [Negative (1.0)] ni video orang komen edit nya bilang fake nggak [Positive (1.0)] cuman ken [Negative (2.0)] tau [Negative (5.0)] bener [Negative (1.0)] hoax [Negative (6.0)]'],-5.0,Negative,fake liat ni video orang komen edit nya bilang fake nggak cuman ken tau bener hoax
sedih [Negative (6.0)] banget [Positive (1.0)] tau [Negative (5.0)] sampe nang [Negative (5.0)] aq tu kasihan [Negative (3.0)] anak [Negative (4.0)] ampe beban [Negative (5.0)] berat, sedih banget tau sampe nang aq tu kasihan anak ampe beban berat,['sedih [Negative (6.0)] banget [Positive (1.0)] tau [Negative (5.0)] sampe nang [Negative (5.0)] aq tu kasihan [Negative (3.0)] anak [Negative (4.0)] ampe beban [Negative (5.0)] berat'],-5.0,Negative,sedih banget tau sampe nang aq tu kasihan anak ampe beban berat
kadang [Positive (3.0)] habis [Negative (3.0)] pikir [Negative (2.0)] orang ngebully kayaa udah sempurna [Negative (3.0)] ajaa, kadang habis pikir orang ngebully kayaa udah sempurna ajaa,['kadang [Positive (3.0)] habis [Negative (3.0)] pikir [Negative (2.0)] orang ngebully kayaa udah sempurna [Negative (3.0)] ajaa'],0.0,Neutral,kadang habis pikir orang ngebully kayaa udah sempurna ajaa
so is this the video that you were talking about just so broken hearted over this and couldn believe how impactful that is to someone life [Negative (2.0)] till they want to commit suicide, so is this the video that you were talking about just so broken hearted over this and couldn believe how impactful that is to someone life till they want to commit suicide,['so is this the video that you were talking about just so broken hearted over this and couldn believe how impactful that is to someone life [Negative (2.0)] till they want to commit suicide'],-2.0,Negative,so is this the video that you were talking about just so broken hearted over this and couldn believe how impactful that is to someone life till they want to commit suicide
gimana temennya [Positive (1.0)] blum mikir [Negative (3.0)], gimana temennya blum mikir,['gimana temennya [Positive (1.0)] blum mikir [Negative (3.0)]'],-3.0,Negative,gimana temennya blum mikir
know you re feel because my younger brother was once in your position, know you re feel because my younger brother was once in your position,['know you re feel because my younger brother was once in your position'],0.0,Neutral,know you re feel because my younger brother was once in your position
kasi [Negative (4.0)] banget [Positive (1.0)] adek [Negative (2.0)] semangat [Negative (1.0)] sayang [Negative (4.0)] peduli [Negative (1.0)] sayang [Negative (4.0)], kasi banget adek semangat sayang peduli sayang,['kasi [Negative (4.0)] banget [Positive (1.0)] adek [Negative (2.0)] semangat [Negative (1.0)] sayang [Negative (4.0)] peduli [Negative (1.0)] sayang [Negative (4.0)]'],-4.0,Negative,kasi banget adek semangat sayang peduli sayang
yaa alloh pngen luk [Positive (3.0)] ksi banget [Positive (1.0)], yaa alloh pngen luk ksi banget,['yaa alloh pngen luk [Positive (3.0)] ksi banget [Positive (1.0)]'],0.0,Neutral,yaa alloh pngen luk ksi banget
hoax [Negative (5.0)] anak [Negative (4.0)] udah usia fisik laku buruk [Negative (5.0)], hoax anak udah usia fisik laku buruk,['hoax [Negative (5.0)] anak [Negative (4.0)] udah usia fisik laku buruk [Negative (5.0)]'],-5.0,Negative,hoax anak udah usia fisik laku buruk
tipu wqwq, tipu wqwq,['tipu wqwq'],0.0,Neutral,tipu wqwq
darsa, darsa,['darsa'],0.0,Neutral,darsa
hoaxx indonesia darurat [Negative (4.0)] baca [Negative (1.0)] baca [Negative (1.0)] caption cek [Negative (4.0)], hoaxx indonesia darurat baca baca caption cek,['hoaxx indonesia darurat [Negative (4.0)] baca [Negative (1.0)] baca [Negative (1.0)] caption cek [Negative (4.0)]'],-4.0,Negative,hoaxx indonesia darurat baca baca caption cek
hoax [Negative (5.0)] admin tipu, hoax admin tipu,['hoax [Negative (5.0)] admin tipu'],-5.0,Negative,hoax admin tipu
semangat [Negative (1.0)] bro the, semangat bro the,['semangat [Negative (1.0)] bro the'],0.0,Neutral,semangat bro the
hoax [Negative (5.0)], hoax,['hoax [Negative (5.0)]'],-5.0,Negative,hoax
fuck [Negative (5.0)] bullying, fuck bullying,['fuck [Negative (5.0)] bullying'],-5.0,Negative,fuck bullying
prank, prank,['prank'],0.0,Neutral,prank
semangat [Negative (1.0)] dek syukur [Positive (5.0)] indonesia slb kurang dampak [Negative (1.0)], semangat dek syukur indonesia slb kurang dampak,['semangat [Negative (1.0)] dek syukur [Positive (5.0)] indonesia slb kurang dampak [Negative (1.0)]'],5.0,Positive,semangat dek syukur indonesia slb kurang dampak
pandang [Positive (1.0)] belah [Negative (5.0)] mata [Negative (2.0)], pandang belah mata,['pandang [Positive (1.0)] belah [Negative (5.0)] mata [Negative (2.0)]'],-2.0,Negative,pandang belah mata
keep smile brodii, keep smile brodii,['keep smile brodii'],0.0,Neutral,keep smile brodii
stop [Negative (3.0)] bullying, stop bullying,['stop [Negative (3.0)] bullying'],-3.0,Negative,stop bullying
bilangin suka [Negative (1.0)] bully [Negative (6.0)] de om iblis [Negative (4.0)] aja [Positive (1.0)] jahat [Negative (4.0)] manusia [Positive (3.0)] jahat [Negative (4.0)] biar [Negative (4.0)] om kutuk [Negative (5.0)] bully [Negative (6.0)] orang ya [Positive (4.0)] biar [Negative (3.0)] temenan [Negative (2.0)] biar [Negative (4.0)] bully [Negative (6.0)] bullyan, bilangin suka bully de om iblis aja jahat manusia jahat biar om kutuk bully orang ya biar temenan biar bully bullyan,['bilangin suka [Negative (1.0)] bully [Negative (6.0)] de om iblis [Negative (4.0)] aja [Positive (1.0)] jahat [Negative (4.0)] manusia [Positive (3.0)] jahat [Negative (4.0)] biar [Negative (4.0)] om kutuk [Negative (5.0)] bully [Negative (6.0)] orang ya [Positive (4.0)] biar [Negative (3.0)] temenan [Negative (2.0)] biar [Negative (4.0)] bully [Negative (6.0)] bullyan'],-5.0,Negative,bilangin suka bully de om iblis aja jahat manusia jahat biar om kutuk bully orang ya biar temenan biar bully bullyan
hoax [Negative (5.0)] wkwk udah gaduh twitter, hoax wkwk udah gaduh twitter,['hoax [Negative (5.0)] wkwk udah gaduh twitter'],-5.0,Negative,hoax wkwk udah gaduh twitter
bocah akun ya [Positive (4.0)] ngerasa [Negative (2.0)] video asli [Positive (2.0)] ngga, bocah akun ya ngerasa video asli ngga,['bocah akun ya [Positive (4.0)] ngerasa [Negative (2.0)] video asli [Positive (2.0)] ngga'],0.0,Neutral,bocah akun ya ngerasa video asli ngga
berita [Negative (2.0)] hoax [Negative (6.0)] umur [Negative (2.0)] kerja [Positive (2.0)] actor seleb gram next [Negative (2.0)] time cek [Negative (4.0)], berita hoax umur kerja actor seleb gram next time cek,['berita [Negative (2.0)] hoax [Negative (6.0)] umur [Negative (2.0)] kerja [Positive (2.0)] actor seleb gram next [Negative (2.0)] time cek [Negative (4.0)]'],-4.0,Negative,berita hoax umur kerja actor seleb gram next time cek
sabar [Positive (5.0)] dek kuatt tuhan [Positive (3.0)] serta [Positive (2.0)] god belongs to you boyy, sabar dek kuatt tuhan serta god belongs to you boyy,['sabar [Positive (5.0)] dek kuatt tuhan [Positive (3.0)] serta [Positive (2.0)] god belongs to you boyy'],2.0,Positive,sabar dek kuatt tuhan serta god belongs to you boyy
tuh denger [Negative (3.0)] pembully efek [Positive (3.0)] komen cibir [Negative (5.0)] dampak [Negative (4.0)] hidup [Positive (2.0)] orang dizhalimi maaf [Negative (3.0)] hitung [Positive (1.0)], tuh denger pembully efek komen cibir dampak hidup orang dizhalimi maaf hitung,['tuh denger [Negative (3.0)] pembully efek [Positive (3.0)] komen cibir [Negative (5.0)] dampak [Negative (4.0)] hidup [Positive (2.0)] orang dizhalimi maaf [Negative (3.0)] hitung [Positive (1.0)]'],-3.0,Negative,tuh denger pembully efek komen cibir dampak hidup orang dizhalimi maaf hitung
korban [Negative (4.0)] prasangka [Negative (4.0)] adab [Positive (3.0)] buruk [Negative (5.0)] aku [Negative (1.0)] luka [Negative (6.0)] mental ciderai buruk [Negative (5.0)] tahan [Negative (2.0)] hidup [Positive (2.0)] aku [Negative (1.0)] rencana [Negative (5.0)] tuduh gunjing jadi [Negative (2.0)] peristiwa [Negative (2.0)] bodoh [Negative (6.0)] usul [Negative (4.0)] hidup [Positive (2.0)] tekan [Negative (3.0)] fisik hukum [Negative (3.0)] benar [Negative (5.0)] biasa [Negative (5.0)] buruk [Negative (6.0)] urut buat [Positive (1.0)] anggap contoh erti [Negative (2.0)] anggap desa buat [Positive (1.0)] rencana [Negative (4.0)] tipu aniaya [Negative (4.0)] kenal [Negative (2.0)] kelabu rapi [Negative (2.0)] kondisi rawan [Negative (5.0)] bahaya [Negative (6.0)] darurat [Negative (5.0)] tuju [Negative (5.0)] pulih niat jaga [Negative (3.0)] tuntun [Negative (2.0)] tahu [Negative (5.0)] muncul [Negative (4.0)] ideologi sesat [Negative (4.0)] jiwa ekonomi sehat [Negative (1.0)] juang [Negative (4.0)] lawan [Negative (5.0)] baik [Negative (1.0)] keburu [Negative (4.0)] biasa [Negative (5.0)] peristiwa [Negative (2.0)] koreksi peran rencana [Negative (4.0)] ilustrasi jadi [Negative (2.0)] rawan [Negative (6.0)] bahaya [Negative (6.0)] mukim [Positive (2.0)] daerah warga terima [Positive (2.0)] terang [Negative (3.0)] palsu reka [Negative (2.0)] lawan [Negative (5.0)] jahat [Negative (5.0)] dengar [Positive (2.0)] derita [Negative (5.0)] kisah tuju [Negative (4.0)] tahan [Negative (2.0)] dapat [Negative (2.0)] pahlawan teror [Negative (5.0)] jahat [Negative (5.0)] bumi negara film peran masyarakat buru [Negative (3.0)] buru [Negative (4.0)] kejar [Negative (4.0)] rencana [Negative (5.0)] provokatif musuh [Negative (4.0)] musuh [Negative (5.0)] peristiwa [Negative (2.0)] bahaya [Negative (6.0)] bimbang [Negative (6.0)] ancam [Negative (5.0)] hidup [Positive (2.0)] mahluk kecuali ubah satria [Negative (1.0)] kelahi curang [Negative (5.0)] jorok [Negative (6.0)] buruk [Negative (6.0)] jujur [Negative (1.0)] bagus [Negative (5.0)] kondisi rawan [Negative (5.0)] pikir [Negative (2.0)] abai [Negative (4.0)] benah binasa [Negative (5.0)] kondisi bahaya [Negative (5.0)] sial [Negative (6.0)] resah [Negative (6.0)] kondisi gawat [Negative (5.0)] peristiwa [Negative (2.0)] tuntut [Negative (4.0)] benar [Negative (5.0)] kondisi darurat [Negative (4.0)] kecewa prihatin [Negative (3.0)] kondisi ancam [Negative (4.0)] bohong [Negative (6.0)] boros [Negative (6.0)] peristiwa [Negative (2.0)] buruk [Negative (6.0)] korban [Negative (5.0)] komentar cerita [Negative (4.0)] perintah bodoh [Negative (5.0)] bohong [Negative (6.0)] curi [Negative (6.0)] pukul [Negative (5.0)] tipu hukum [Negative (3.0)] tuduh, korban prasangka adab buruk aku luka mental ciderai buruk tahan hidup aku rencana tuduh gunjing jadi peristiwa bodoh usul hidup tekan fisik hukum benar biasa buruk urut buat anggap contoh erti anggap desa buat rencana tipu aniaya kenal kelabu rapi kondisi rawan bahaya darurat tuju pulih niat jaga tuntun tahu muncul ideologi sesat jiwa ekonomi sehat juang lawan baik keburu biasa peristiwa koreksi peran rencana ilustrasi jadi rawan bahaya mukim daerah warga terima terang palsu reka lawan jahat dengar derita kisah tuju tahan dapat pahlawan teror jahat bumi negara film peran masyarakat buru buru kejar rencana provokatif musuh musuh peristiwa bahaya bimbang ancam hidup mahluk kecuali ubah satria kelahi curang jorok buruk jujur bagus kondisi rawan pikir abai benah binasa kondisi bahaya sial resah kondisi gawat peristiwa tuntut benar kondisi darurat kecewa prihatin kondisi ancam bohong boros peristiwa buruk korban komentar cerita perintah bodoh bohong curi pukul tipu hukum tuduh,['korban [Negative (4.0)] prasangka [Negative (4.0)] adab [Positive (3.0)] buruk [Negative (5.0)] aku [Negative (1.0)] luka [Negative (6.0)] mental ciderai buruk [Negative (5.0)] tahan [Negative (2.0)] hidup [Positive (2.0)] aku [Negative (1.0)] rencana [Negative (5.0)] tuduh gunjing jadi [Negative (2.0)] peristiwa [Negative (2.0)] bodoh [Negative (6.0)] usul [Negative (4.0)] hidup [Positive (2.0)] tekan [Negative (3.0)] fisik hukum [Negative (3.0)] benar [Negative (5.0)] biasa [Negative (5.0)] buruk [Negative (6.0)] urut buat [Positive (1.0)] anggap contoh erti [Negative (2.0)] anggap desa buat [Positive (1.0)] rencana [Negative (4.0)] tipu aniaya [Negative (4.0)] kenal [Negative (2.0)] kelabu rapi [Negative (2.0)] kondisi rawan [Negative (5.0)] bahaya [Negative (6.0)] darurat [Negative (5.0)] tuju [Negative (5.0)] pulih niat jaga [Negative (3.0)] tuntun [Negative (2.0)] tahu [Negative (5.0)] muncul [Negative (4.0)] ideologi sesat [Negative (4.0)] jiwa ekonomi sehat [Negative (1.0)] juang [Negative (4.0)] lawan [Negative (5.0)] baik [Negative (1.0)] keburu [Negative (4.0)] biasa [Negative (5.0)] peristiwa [Negative (2.0)] koreksi peran rencana [Negative (4.0)] ilustrasi jadi [Negative (2.0)] rawan [Negative (6.0)] bahaya [Negative (6.0)] mukim [Positive (2.0)] daerah warga terima [Positive (2.0)] terang [Negative (3.0)] palsu reka [Negative (2.0)] lawan [Negative (5.0)] jahat [Negative (5.0)] dengar [Positive (2.0)] derita [Negative (5.0)] kisah tuju [Negative (4.0)] tahan [Negative (2.0)] dapat [Negative (2.0)] pahlawan teror [Negative (5.0)] jahat [Negative (5.0)] bumi negara film peran masyarakat buru [Negative (3.0)] buru [Negative (4.0)] kejar [Negative (4.0)] rencana [Negative (5.0)] provokatif musuh [Negative (4.0)] musuh [Negative (5.0)] peristiwa [Negative (2.0)] bahaya [Negative (6.0)] bimbang [Negative (6.0)] ancam [Negative (5.0)] hidup [Positive (2.0)] mahluk kecuali ubah satria [Negative (1.0)] kelahi curang [Negative (5.0)] jorok [Negative (6.0)] buruk [Negative (6.0)] jujur [Negative (1.0)] bagus [Negative (5.0)] kondisi rawan [Negative (5.0)] pikir [Negative (2.0)] abai [Negative (4.0)] benah binasa [Negative (5.0)] kondisi bahaya [Negative (5.0)] sial [Negative (6.0)] resah [Negative (6.0)] kondisi gawat [Negative (5.0)] peristiwa [Negative (2.0)] tuntut [Negative (4.0)] benar [Negative (5.0)] kondisi darurat [Negative (4.0)] kecewa prihatin [Negative (3.0)] kondisi ancam [Negative (4.0)] bohong [Negative (6.0)] boros [Negative (6.0)] peristiwa [Negative (2.0)] buruk [Negative (6.0)] korban [Negative (5.0)] komentar cerita [Negative (4.0)] perintah bodoh [Negative (5.0)] bohong [Negative (6.0)] curi [Negative (6.0)] pukul [Negative (5.0)] tipu hukum [Negative (3.0)] tuduh'],-3.0,Negative,korban prasangka adab buruk aku luka mental ciderai buruk tahan hidup aku rencana tuduh gunjing jadi peristiwa bodoh usul hidup tekan fisik hukum benar biasa buruk urut buat anggap contoh erti anggap desa buat rencana tipu aniaya kenal kelabu rapi kondisi rawan bahaya darurat tuju pulih niat jaga tuntun tahu muncul ideologi sesat jiwa ekonomi sehat juang lawan baik keburu biasa peristiwa koreksi peran rencana ilustrasi jadi rawan bahaya mukim daerah warga terima terang palsu reka lawan jahat dengar derita kisah tuju tahan dapat pahlawan teror jahat bumi negara film peran masyarakat buru buru kejar rencana provokatif musuh musuh peristiwa bahaya bimbang ancam hidup mahluk kecuali ubah satria kelahi curang jorok buruk jujur bagus kondisi rawan pikir abai benah binasa kondisi bahaya sial resah kondisi gawat peristiwa tuntut benar kondisi darurat kecewa prihatin kondisi ancam bohong boros peristiwa buruk korban komentar cerita perintah bodoh bohong curi pukul tipu hukum tuduh
pngn peluk [Negative (3.0)] anak [Negative (4.0)] nya sabar [Positive (5.0)] ya [Positive (5.0)] dek, pngn peluk anak nya sabar ya dek,['pngn peluk [Negative (3.0)] anak [Negative (4.0)] nya sabar [Positive (5.0)] ya [Positive (5.0)] dek'],5.0,Positive,pngn peluk anak nya sabar ya dek
kaya [Negative (2.0)] orang baca [Negative (1.0)] caption nulis komen sedih [Negative (5.0)] komen ngehujat sedih [Negative (5.0)] liat [Negative (1.0)] komen orang minat [Positive (4.0)] baca [Negative (1.0)] rendah [Negative (6.0)] minat [Positive (4.0)] komen, kaya orang baca caption nulis komen sedih komen ngehujat sedih liat komen orang minat baca rendah minat komen,['kaya [Negative (2.0)] orang baca [Negative (1.0)] caption nulis komen sedih [Negative (5.0)] komen ngehujat sedih [Negative (5.0)] liat [Negative (1.0)] komen orang minat [Positive (4.0)] baca [Negative (1.0)] rendah [Negative (6.0)] minat [Positive (4.0)] komen'],-5.0,Negative,kaya orang baca caption nulis komen sedih komen ngehujat sedih liat komen orang minat baca rendah minat komen
hoax [Negative (5.0)] artis [Positive (2.0)], hoax artis,['hoax [Negative (5.0)] artis [Positive (2.0)]'],-5.0,Negative,hoax artis
th pinter [Negative (2.0)] banget [Positive (1.0)] ngungkapin sedih [Negative (5.0)] ponakan rada aktif [Negative (3.0)] doank kl ajak [Positive (1.0)] ngomong kaya [Negative (2.0)] bocah aja [Positive (1.0)] kaya [Negative (2.0)] th deh, th pinter banget ngungkapin sedih ponakan rada aktif doank kl ajak ngomong kaya bocah aja kaya th deh,['th pinter [Negative (2.0)] banget [Positive (1.0)] ngungkapin sedih [Negative (5.0)] ponakan rada aktif [Negative (3.0)] doank kl ajak [Positive (1.0)] ngomong kaya [Negative (2.0)] bocah aja [Positive (1.0)] kaya [Negative (2.0)] th deh'],-2.0,Negative,th pinter banget ngungkapin sedih ponakan rada aktif doank kl ajak ngomong kaya bocah aja kaya th deh
semngatt dekk, semngatt dekk,['semngatt dekk'],0.0,Neutral,semngatt dekk
suruh [Negative (2.0)] orang ubah sadar [Negative (1.0)] perhati asih [Negative (1.0)] anak [Negative (4.0)] anak [Negative (4.0)] milik [Positive (1.0)] lampias asa [Negative (2.0)] orang tua [Negative (4.0)], suruh orang ubah sadar perhati asih anak anak milik lampias asa orang tua,['suruh [Negative (2.0)] orang ubah sadar [Negative (1.0)] perhati asih [Negative (1.0)] anak [Negative (4.0)] anak [Negative (4.0)] milik [Positive (1.0)] lampias asa [Negative (2.0)] orang tua [Negative (4.0)]'],-4.0,Negative,suruh orang ubah sadar perhati asih anak anak milik lampias asa orang tua
moga [Positive (1.0)] tabah [Positive (6.0)] hati [Negative (2.0)] ya [Positive (4.0)] dek kmu milik [Positive (2.0)] lebih [Positive (1.0)] beda [Negative (3.0)], moga tabah hati ya dek kmu milik lebih beda,['moga [Positive (1.0)] tabah [Positive (6.0)] hati [Negative (2.0)] ya [Positive (4.0)] dek kmu milik [Positive (2.0)] lebih [Positive (1.0)] beda [Negative (3.0)]'],-3.0,Negative,moga tabah hati ya dek kmu milik lebih beda
emang kayak [Negative (3.0)] amerika serikat senjata api [Negative (2.0)] larang [Negative (4.0)] anak [Negative (4.0)] dibully [Negative (6.0)] balas [Negative (4.0)] sekolah [Positive (3.0)] berondong orang sana membully nya dor dor dor dor dor dor dor hahhahahaha mati [Negative (5.0)] tuh anjing [Negative (5.0)] babi [Negative (6.0)], emang kayak amerika serikat senjata api larang anak dibully balas sekolah berondong orang sana membully nya dor dor dor dor dor dor dor hahhahahaha mati tuh anjing babi,['emang kayak [Negative (3.0)] amerika serikat senjata api [Negative (2.0)] larang [Negative (4.0)] anak [Negative (4.0)] dibully [Negative (6.0)] balas [Negative (4.0)] sekolah [Positive (3.0)] berondong orang sana membully nya dor dor dor dor dor dor dor hahhahahaha mati [Negative (5.0)] tuh anjing [Negative (5.0)] babi [Negative (6.0)]'],-5.0,Negative,emang kayak amerika serikat senjata api larang anak dibully balas sekolah berondong orang sana membully nya dor dor dor dor dor dor dor hahhahahaha mati tuh anjing babi
perintah timbang rumus uu hukum [Negative (3.0)] laku bullying ancam [Negative (4.0)] serius [Negative (6.0)], perintah timbang rumus uu hukum laku bullying ancam serius,['perintah timbang rumus uu hukum [Negative (3.0)] laku bullying ancam [Negative (4.0)] serius [Negative (6.0)]'],-5.0,Negative,perintah timbang rumus uu hukum laku bullying ancam serius
info [Negative (3.0)] fake coba [Negative (1.0)] cek [Negative (5.0)] guys [Positive (1.0)], info fake coba cek guys,['info [Negative (3.0)] fake coba [Negative (1.0)] cek [Negative (5.0)] guys [Positive (1.0)]'],-5.0,Negative,info fake coba cek guys
ken [Negative (2.0)] luk [Positive (3.0)] gaasi zuam adhania, ken luk gaasi zuam adhania,['ken [Negative (2.0)] luk [Positive (3.0)] gaasi zuam adhania'],3.0,Positive,ken luk gaasi zuam adhania
aq rasa [Negative (2.0)] sedih [Negative (6.0)] nak sabar [Positive (5.0)], aq rasa sedih nak sabar,['aq rasa [Negative (2.0)] sedih [Negative (6.0)] nak sabar [Positive (5.0)]'],0.0,Neutral,aq rasa sedih nak sabar
handsome boy keep strong sending all the, handsome boy keep strong sending all the,['handsome boy keep strong sending all the'],0.0,Neutral,handsome boy keep strong sending all the
sih bener [Negative (1.0)] bener [Negative (1.0)] deh, sih bener bener deh,['sih bener [Negative (1.0)] bener [Negative (1.0)] deh'],0.0,Neutral,sih bener bener deh
kasi [Negative (4.0)] banget [Positive (1.0)] ya [Positive (6.0)] ampun [Negative (3.0)] nang [Negative (6.0)] ih, kasi banget ya ampun nang ih,['kasi [Negative (4.0)] banget [Positive (1.0)] ya [Positive (6.0)] ampun [Negative (3.0)] nang [Negative (6.0)] ih'],0.0,Neutral,kasi banget ya ampun nang ih
kabar [Negative (3.0)] bilang tipu, kabar bilang tipu,['kabar [Negative (3.0)] bilang tipu'],-3.0,Negative,kabar bilang tipu
full of fuckin shite everything worth of, full of fuckin shite everything worth of,['full of fuckin shite everything worth of'],0.0,Neutral,full of fuckin shite everything worth of
ya [Positive (4.0)] allaahh merekaa anak [Negative (3.0)] istimewaa laku baikk, ya allaahh merekaa anak istimewaa laku baikk,['ya [Positive (4.0)] allaahh merekaa anak [Negative (3.0)] istimewaa laku baikk'],4.0,Positive,ya allaahh merekaa anak istimewaa laku baikk
klean tertypu guys [Positive (1.0)] gimmick video lanjut [Negative (5.0)], klean tertypu guys gimmick video lanjut,['klean tertypu guys [Positive (1.0)] gimmick video lanjut [Negative (5.0)]'],-5.0,Negative,klean tertypu guys gimmick video lanjut
shit [Negative (5.0)], shit,['shit [Negative (5.0)]'],-5.0,Negative,shit
astaghfirullah [Negative (3.0)], astaghfirullah,['astaghfirullah [Negative (3.0)]'],-3.0,Negative,astaghfirullah
