classified_text,tweet_text,sentence_score,nilai_sentiment,sentiment_label,text_clean
tangkap [Negative (3.0)] hukum [Negative (4.0)] hukum [Negative (4.0)] timpal [Positive (2.0)] biar [Negative (3.0)] ulang anak [Negative (3.0)] publik figur [Positive (3.0)] laku nya, tangkap hukum hukum timpal biar ulang anak publik figur laku nya,['tangkap [Negative (3.0)] hukum [Negative (4.0)] hukum [Negative (4.0)] timpal [Positive (2.0)] biar [Negative (3.0)] ulang anak [Negative (3.0)] publik figur [Positive (3.0)] laku nya'],0.0,Neutral,tangkap hukum hukum timpal biar ulang anak publik figur laku nya
bener [Negative (1.0)] skolah home schooling sosial [Positive (4.0)] anak [Negative (3.0)] tinggal [Negative (4.0)] tambahin giat les contoh les bahasa [Negative (4.0)] les music [Positive (1.0)] les olahraga dll kaya [Negative (2.0)] rezeki [Positive (3.0)], bener skolah home schooling sosial anak tinggal tambahin giat les contoh les bahasa les music les olahraga dll kaya rezeki,['bener [Negative (1.0)] skolah home schooling sosial [Positive (4.0)] anak [Negative (3.0)] tinggal [Negative (4.0)] tambahin giat les contoh les bahasa [Negative (4.0)] les music [Positive (1.0)] les olahraga dll kaya [Negative (2.0)] rezeki [Positive (3.0)]'],3.0,Positive,bener skolah home schooling sosial anak tinggal tambahin giat les contoh les bahasa les music les olahraga dll kaya rezeki
sorot vincent orang tua [Negative (4.0)] banyaak biar [Negative (3.0)] orang tua [Negative (4.0)] sorot, sorot vincent orang tua banyaak biar orang tua sorot,['sorot vincent orang tua [Negative (4.0)] banyaak biar [Negative (3.0)] orang tua [Negative (4.0)] sorot'],-4.0,Negative,sorot vincent orang tua banyaak biar orang tua sorot
cover [Positive (3.0)] berita [Negative (2.0)] pake gbr vincent nyaa pake gbr sekolah [Positive (3.0)] rugi [Negative (5.0)] laku, cover berita pake gbr vincent nyaa pake gbr sekolah rugi laku,['cover [Positive (3.0)] berita [Negative (2.0)] pake gbr vincent nyaa pake gbr sekolah [Positive (3.0)] rugi [Negative (5.0)] laku'],-5.0,Negative,cover berita pake gbr vincent nyaa pake gbr sekolah rugi laku
sebut bapa [Positive (3.0)] anak [Negative (3.0)], sebut bapa anak,['sebut bapa [Positive (3.0)] anak [Negative (3.0)]'],0.0,Neutral,sebut bapa anak
coba [Negative (1.0)] cek [Negative (5.0)] anak [Negative (4.0)] vincent aman tuh bapak baek banget [Positive (1.0)] pdhl ama orang, coba cek anak vincent aman tuh bapak baek banget pdhl ama orang,['coba [Negative (1.0)] cek [Negative (5.0)] anak [Negative (4.0)] vincent aman tuh bapak baek banget [Positive (1.0)] pdhl ama orang'],-4.0,Negative,coba cek anak vincent aman tuh bapak baek banget pdhl ama orang
ganti [Negative (3.0)] mendikbud, ganti mendikbud,['ganti [Negative (3.0)] mendikbud'],-3.0,Negative,ganti mendikbud
pdhl vincent idola [Negative (4.0)] banget [Positive (1.0)] attitude nya sabar [Positive (5.0)] ya [Positive (5.0)] bang anak [Negative (3.0)] uji [Positive (1.0)] smg cpt kelar [Positive (3.0)] urus dn smg ajar [Negative (3.0)] si bocah akibat [Negative (3.0)] kl orang tua [Negative (4.0)] manja [Negative (4.0)] uang, pdhl vincent idola banget attitude nya sabar ya bang anak uji smg cpt kelar urus dn smg ajar si bocah akibat kl orang tua manja uang,['pdhl vincent idola [Negative (4.0)] banget [Positive (1.0)] attitude nya sabar [Positive (5.0)] ya [Positive (5.0)] bang anak [Negative (3.0)] uji [Positive (1.0)] smg cpt kelar [Positive (3.0)] urus dn smg ajar [Negative (3.0)] si bocah akibat [Negative (3.0)] kl orang tua [Negative (4.0)] manja [Negative (4.0)] uang'],-4.0,Negative,pdhl vincent idola banget attitude nya sabar ya bang anak uji smg cpt kelar urus dn smg ajar si bocah akibat kl orang tua manja uang
bro anak [Negative (3.0)] anak [Negative (4.0)] sih, bro anak anak sih,['bro anak [Negative (3.0)] anak [Negative (4.0)] sih'],-4.0,Negative,bro anak anak sih
bapak udah sorot bapak doang [Negative (1.0)], bapak udah sorot bapak doang,['bapak udah sorot bapak doang [Negative (1.0)]'],0.0,Neutral,bapak udah sorot bapak doang
bnyk anak [Negative (3.0)] bus sopan itumah slh ortuny dik utama yah rumah [Positive (3.0)] guru [Positive (4.0)] yah ortunya skolah mahal [Positive (1.0)] apa [Negative (3.0)] bad [Negative (5.0)] parenting rumah [Positive (3.0)] yah bkn toxic people, bnyk anak bus sopan itumah slh ortuny dik utama yah rumah guru yah ortunya skolah mahal apa bad parenting rumah yah bkn toxic people,['bnyk anak [Negative (3.0)] bus sopan itumah slh ortuny dik utama yah rumah [Positive (3.0)] guru [Positive (4.0)] yah ortunya skolah mahal [Positive (1.0)] apa [Negative (3.0)] bad [Negative (5.0)] parenting rumah [Positive (3.0)] yah bkn toxic people'],-5.0,Negative,bnyk anak bus sopan itumah slh ortuny dik utama yah rumah guru yah ortunya skolah mahal apa bad parenting rumah yah bkn toxic people
tuh anak [Negative (3.0)] percaya [Positive (2.0)] diri [Positive (4)] salah [Negative (4.0)] didik [Negative (4.0)] salah [Negative (5.0)] gaul [Negative (4.0)], tuh anak percaya diri salah didik salah gaul,['tuh anak [Negative (3.0)] percaya [Positive (2.0)] diri [Positive (4)] salah [Negative (4.0)] didik [Negative (4.0)] salah [Negative (5.0)] gaul [Negative (4.0)]'],0.0,Neutral,tuh anak percaya diri salah didik salah gaul
ni pajang foto [Positive (3.0)] vincent ja sorot, ni pajang foto vincent ja sorot,['ni pajang foto [Positive (3.0)] vincent ja sorot'],3.0,Positive,ni pajang foto vincent ja sorot
sekolah [Positive (3.0)] bagus [Negative (4.0)] jamin [Negative (6.0)] adab [Positive (3.0)] didik [Negative (3.0)] dahulu [Negative (1.0)] adab [Positive (3.0)] ilmu [Positive (5.0)], sekolah bagus jamin adab didik dahulu adab ilmu,['sekolah [Positive (3.0)] bagus [Negative (4.0)] jamin [Negative (6.0)] adab [Positive (3.0)] didik [Negative (3.0)] dahulu [Negative (1.0)] adab [Positive (3.0)] ilmu [Positive (5.0)]'],5.0,Positive,sekolah bagus jamin adab didik dahulu adab ilmu
respect beliau straight edge, respect beliau straight edge,['respect beliau straight edge'],0.0,Neutral,respect beliau straight edge
straight edge banget [Positive (1.0)], straight edge banget,['straight edge banget [Positive (1.0)]'],0.0,Neutral,straight edge banget
jahat [Negative (4.0)] poto bapak mulu [Negative (1.0)] post, jahat poto bapak mulu post,['jahat [Negative (4.0)] poto bapak mulu [Negative (1.0)] post'],0.0,Neutral,jahat poto bapak mulu post
vincent anak [Negative (3.0)] kembar [Negative (4.0)] sih vincent aja [Positive (1.0)] sebut anak [Negative (3.0)] udah bapak, vincent anak kembar sih vincent aja sebut anak udah bapak,['vincent anak [Negative (3.0)] kembar [Negative (4.0)] sih vincent aja [Positive (1.0)] sebut anak [Negative (3.0)] udah bapak'],-3.0,Negative,vincent anak kembar sih vincent aja sebut anak udah bapak
mario dandy yok ekspos [Negative (4.0)] bapak, mario dandy yok ekspos bapak,['mario dandy yok ekspos [Negative (4.0)] bapak'],-4.0,Negative,mario dandy yok ekspos bapak
urus artis [Positive (2.0)] korban [Negative (4.0)] laku orang duit artis [Positive (2.0)] gercep bener [Negative (1.0)] dengah dalih [Negative (4.0)] investigasi selidik [Negative (3.0)] ujung [Negative (4.0)] nya licin [Negative (2.0)] gamau [Negative (5.0)], urus artis korban laku orang duit artis gercep bener dengah dalih investigasi selidik ujung nya licin gamau,['urus artis [Positive (2.0)] korban [Negative (4.0)] laku orang duit artis [Positive (2.0)] gercep bener [Negative (1.0)] dengah dalih [Negative (4.0)] investigasi selidik [Negative (3.0)] ujung [Negative (4.0)] nya licin [Negative (2.0)] gamau [Negative (5.0)]'],-5.0,Negative,urus artis korban laku orang duit artis gercep bener dengah dalih investigasi selidik ujung nya licin gamau
semenjak hamil [Negative (5.0)] sensitif [Positive (1.0)] manusia [Positive (4.0)] liat [Negative (1.0)] anak [Negative (4.0)] anak [Negative (4.0)] hamil [Negative (6.0)] susah [Negative (4.0)] payah coba [Negative (1.0)] kasih [Negative (1.0)] baik [Negative (1.0)] kasih [Negative (1.0)] sayang [Negative (4.0)] anak [Negative (4.0)] kantung rahim [Positive (2.0)] janin bayi [Negative (3.0)] anak [Negative (4.0)] tumbuh manusia [Positive (3.0)] dewasa [Positive (2.0)] bayang [Positive (2.0)] ngga sih sekesel benci [Negative (5.0)] anak [Negative (4.0)] udah rawat [Negative (3.0)] janin main [Negative (2.0)] laku orang tendang [Negative (3.0)] kayak [Negative (4.0)] gitu orangtua korban [Negative (4.0)] aselii laku ngga biarin [Negative (3.0)] hidup [Positive (2.0)] tenang [Negative (1.0)] dunia [Negative (2.0)] akhirat naudzubillahiminzalik, semenjak hamil sensitif manusia liat anak anak hamil susah payah coba kasih baik kasih sayang anak kantung rahim janin bayi anak tumbuh manusia dewasa bayang ngga sih sekesel benci anak udah rawat janin main laku orang tendang kayak gitu orangtua korban aselii laku ngga biarin hidup tenang dunia akhirat naudzubillahiminzalik,['semenjak hamil [Negative (5.0)] sensitif [Positive (1.0)] manusia [Positive (4.0)] liat [Negative (1.0)] anak [Negative (4.0)] anak [Negative (4.0)] hamil [Negative (6.0)] susah [Negative (4.0)] payah coba [Negative (1.0)] kasih [Negative (1.0)] baik [Negative (1.0)] kasih [Negative (1.0)] sayang [Negative (4.0)] anak [Negative (4.0)] kantung rahim [Positive (2.0)] janin bayi [Negative (3.0)] anak [Negative (4.0)] tumbuh manusia [Positive (3.0)] dewasa [Positive (2.0)] bayang [Positive (2.0)] ngga sih sekesel benci [Negative (5.0)] anak [Negative (4.0)] udah rawat [Negative (3.0)] janin main [Negative (2.0)] laku orang tendang [Negative (3.0)] kayak [Negative (4.0)] gitu orangtua korban [Negative (4.0)] aselii laku ngga biarin [Negative (3.0)] hidup [Positive (2.0)] tenang [Negative (1.0)] dunia [Negative (2.0)] akhirat naudzubillahiminzalik'],0.0,Neutral,semenjak hamil sensitif manusia liat anak anak hamil susah payah coba kasih baik kasih sayang anak kantung rahim janin bayi anak tumbuh manusia dewasa bayang ngga sih sekesel benci anak udah rawat janin main laku orang tendang kayak gitu orangtua korban aselii laku ngga biarin hidup tenang dunia akhirat naudzubillahiminzalik
sampe anak [Negative (3.0)] diginiin [Negative (4.0)] udah ajak [Positive (1.0)] gelutt bocil ortunya didik [Negative (3.0)] anak [Negative (4.0)] sampe morall ginii sekolah [Positive (3.0)] blacklist bocilnya masukin penjara [Negative (4.0)] biar [Negative (4.0)] tau [Negative (5.0)] didik [Negative (4.0)] tuhh dalem [Negative (2.0)] suruh [Negative (2.0)] ngasi ajar [Negative (3.0)] setimpall, sampe anak diginiin udah ajak gelutt bocil ortunya didik anak sampe morall ginii sekolah blacklist bocilnya masukin penjara biar tau didik tuhh dalem suruh ngasi ajar setimpall,['sampe anak [Negative (3.0)] diginiin [Negative (4.0)] udah ajak [Positive (1.0)] gelutt bocil ortunya didik [Negative (3.0)] anak [Negative (4.0)] sampe morall ginii sekolah [Positive (3.0)] blacklist bocilnya masukin penjara [Negative (4.0)] biar [Negative (4.0)] tau [Negative (5.0)] didik [Negative (4.0)] tuhh dalem [Negative (2.0)] suruh [Negative (2.0)] ngasi ajar [Negative (3.0)] setimpall'],0.0,Neutral,sampe anak diginiin udah ajak gelutt bocil ortunya didik anak sampe morall ginii sekolah blacklist bocilnya masukin penjara biar tau didik tuhh dalem suruh ngasi ajar setimpall
sikap [Positive (2.0)] kaya [Negative (2.0)] gitu sih selesai [Negative (4.0)] nya keras tindak rundung [Negative (4.0)] sampe bawa [Negative (3.0)] teman biar [Negative (3.0)] rundung [Negative (5.0)] korban [Negative (5.0)] video, sikap kaya gitu sih selesai nya keras tindak rundung sampe bawa teman biar rundung korban video,['sikap [Positive (2.0)] kaya [Negative (2.0)] gitu sih selesai [Negative (4.0)] nya keras tindak rundung [Negative (4.0)] sampe bawa [Negative (3.0)] teman biar [Negative (3.0)] rundung [Negative (5.0)] korban [Negative (5.0)] video'],-5.0,Negative,sikap kaya gitu sih selesai nya keras tindak rundung sampe bawa teman biar rundung korban video
mao tau [Negative (4.0)] nama sekolah [Positive (3.0)], mao tau nama sekolah,['mao tau [Negative (4.0)] nama sekolah [Positive (3.0)]'],-4.0,Negative,mao tau nama sekolah
ketangkep nang [Negative (5.0)], ketangkep nang,['ketangkep nang [Negative (5.0)]'],-5.0,Negative,ketangkep nang
miris [Negative (4.0)] ya [Positive (4.0)] allah [Positive (6.0)] salah [Negative (4.0)] bulian korban [Negative (4.0)] saksi [Positive (1.0)] lapor [Positive (2.0)] mari [Negative (1.0)] suara [Negative (1.0)] mmg korban [Negative (4.0)] saksi [Positive (1.0)] bulian tinggal [Negative (3.0)] diam [Negative (4.0)] dampak [Negative (4.0)] negatif bulian sederhana [Negative (5.0)] dampak [Negative (4.0)] negatif stop [Negative (3.0)] bullying, miris ya allah salah bulian korban saksi lapor mari suara mmg korban saksi bulian tinggal diam dampak negatif bulian sederhana dampak negatif stop bullying,['miris [Negative (4.0)] ya [Positive (4.0)] allah [Positive (6.0)] salah [Negative (4.0)] bulian korban [Negative (4.0)] saksi [Positive (1.0)] lapor [Positive (2.0)] mari [Negative (1.0)] suara [Negative (1.0)] mmg korban [Negative (4.0)] saksi [Positive (1.0)] bulian tinggal [Negative (3.0)] diam [Negative (4.0)] dampak [Negative (4.0)] negatif bulian sederhana [Negative (5.0)] dampak [Negative (4.0)] negatif stop [Negative (3.0)] bullying'],-3.0,Negative,miris ya allah salah bulian korban saksi lapor mari suara mmg korban saksi bulian tinggal diam dampak negatif bulian sederhana dampak negatif stop bullying
biar [Negative (3.0)] lepas [Negative (2.0)] jerat hukum [Negative (3.0)] hrus tindak brandalan nya bahaya [Negative (5.0)] nyawa orang bentur [Positive (1.0)] usia kanak bikin atas [Negative (4.0)] anginmere, biar lepas jerat hukum hrus tindak brandalan nya bahaya nyawa orang bentur usia kanak bikin atas anginmere,['biar [Negative (3.0)] lepas [Negative (2.0)] jerat hukum [Negative (3.0)] hrus tindak brandalan nya bahaya [Negative (5.0)] nyawa orang bentur [Positive (1.0)] usia kanak bikin atas [Negative (4.0)] anginmere'],-4.0,Negative,biar lepas jerat hukum hrus tindak brandalan nya bahaya nyawa orang bentur usia kanak bikin atas anginmere
ya [Positive (4.0)] atur [Negative (4.0)] anak [Negative (4.0)] lawan [Negative (5.0)] hukum [Negative (5.0)] banget [Positive (1.0)] liat [Negative (2.0)] vidio jahat [Negative (4.0)] seprti anak [Negative (3.0)] orang miris [Negative (4.0)], ya atur anak lawan hukum banget liat vidio jahat seprti anak orang miris,['ya [Positive (4.0)] atur [Negative (4.0)] anak [Negative (4.0)] lawan [Negative (5.0)] hukum [Negative (5.0)] banget [Positive (1.0)] liat [Negative (2.0)] vidio jahat [Negative (4.0)] seprti anak [Negative (3.0)] orang miris [Negative (4.0)]'],-4.0,Negative,ya atur anak lawan hukum banget liat vidio jahat seprti anak orang miris
capek [Negative (4.0)] dengar [Positive (2.0)] berita [Negative (2.0)] bullying kaya [Negative (2.0)] gin untung [Negative (1.0)] sih membully orang sok jago [Negative (4.0)] banget [Positive (1.0)], capek dengar berita bullying kaya gin untung sih membully orang sok jago banget,['capek [Negative (4.0)] dengar [Positive (2.0)] berita [Negative (2.0)] bullying kaya [Negative (2.0)] gin untung [Negative (1.0)] sih membully orang sok jago [Negative (4.0)] banget [Positive (1.0)]'],-4.0,Negative,capek dengar berita bullying kaya gin untung sih membully orang sok jago banget
jawa bart, jawa bart,['jawa bart'],0.0,Neutral,jawa bart
si jago [Positive (3.0)] udah miskin [Negative (5.0)] tau [Negative (5.0)] kasiankan orang tua [Negative (4.0)], si jago udah miskin tau kasiankan orang tua,['si jago [Positive (3.0)] udah miskin [Negative (5.0)] tau [Negative (5.0)] kasiankan orang tua [Negative (4.0)]'],-4.0,Negative,si jago udah miskin tau kasiankan orang tua
netizen udah info [Negative (3.0)] tangkap [Negative (4.0)] mohon [Negative (2.0)] ya [Positive (4.0)] kabarin penasaran [Negative (3.0)] liat [Negative (1.0)] komuk si jago [Positive (3.0)] gimana pas [Positive (3.0)] ketangkep, netizen udah info tangkap mohon ya kabarin penasaran liat komuk si jago gimana pas ketangkep,['netizen udah info [Negative (3.0)] tangkap [Negative (4.0)] mohon [Negative (2.0)] ya [Positive (4.0)] kabarin penasaran [Negative (3.0)] liat [Negative (1.0)] komuk si jago [Positive (3.0)] gimana pas [Positive (3.0)] ketangkep'],3.0,Positive,netizen udah info tangkap mohon ya kabarin penasaran liat komuk si jago gimana pas ketangkep
tolong [Negative (2.0)] bully [Negative (6.0)] bully [Negative (6.0)] gin kasi [Negative (3.0)] hukum [Negative (4.0)] berat biar [Negative (3.0)] tular [Negative (5.0)], tolong bully bully gin kasi hukum berat biar tular,['tolong [Negative (2.0)] bully [Negative (6.0)] bully [Negative (6.0)] gin kasi [Negative (3.0)] hukum [Negative (4.0)] berat biar [Negative (3.0)] tular [Negative (5.0)]'],-5.0,Negative,tolong bully bully gin kasi hukum berat biar tular
ni bocah percaya [Positive (2.0)] diri [Positive (4)] sih aja [Positive (1.0)] berita [Negative (2.0)] udah kasi [Negative (3.0)] micin aja [Positive (1.0)] generasi [Negative (3.0)] micin gin deh, ni bocah percaya diri sih aja berita udah kasi micin aja generasi micin gin deh,['ni bocah percaya [Positive (2.0)] diri [Positive (4)] sih aja [Positive (1.0)] berita [Negative (2.0)] udah kasi [Negative (3.0)] micin aja [Positive (1.0)] generasi [Negative (3.0)] micin gin deh'],-3.0,Negative,ni bocah percaya diri sih aja berita udah kasi micin aja generasi micin gin deh
semenjak hamil [Negative (5.0)] sensitif [Positive (1.0)] manusia [Positive (4.0)] liat [Negative (1.0)] anak [Negative (4.0)] anak [Negative (4.0)] hamil [Negative (6.0)] susah [Negative (4.0)] payah coba [Negative (1.0)] kasih [Negative (1.0)] baik [Negative (1.0)] kasih [Negative (1.0)] sayang [Negative (4.0)] anak [Negative (4.0)] kantung rahim [Positive (2.0)] janin bayi [Negative (3.0)] anak [Negative (4.0)] tumbuh manusia [Positive (3.0)] dewasa [Positive (2.0)] bayang [Positive (2.0)] ngga sih sekesel benci [Negative (5.0)] anak [Negative (4.0)] udah rawat [Negative (3.0)] janin main [Negative (2.0)] laku orang tendang [Negative (3.0)] kayak [Negative (4.0)] gitu orangtua korban [Negative (4.0)] aselii laku ngga biarin [Negative (3.0)] hidup [Positive (2.0)] tenang [Negative (1.0)] dunia [Negative (2.0)] akhirat naudzubillahiminzalik, semenjak hamil sensitif manusia liat anak anak hamil susah payah coba kasih baik kasih sayang anak kantung rahim janin bayi anak tumbuh manusia dewasa bayang ngga sih sekesel benci anak udah rawat janin main laku orang tendang kayak gitu orangtua korban aselii laku ngga biarin hidup tenang dunia akhirat naudzubillahiminzalik,['semenjak hamil [Negative (5.0)] sensitif [Positive (1.0)] manusia [Positive (4.0)] liat [Negative (1.0)] anak [Negative (4.0)] anak [Negative (4.0)] hamil [Negative (6.0)] susah [Negative (4.0)] payah coba [Negative (1.0)] kasih [Negative (1.0)] baik [Negative (1.0)] kasih [Negative (1.0)] sayang [Negative (4.0)] anak [Negative (4.0)] kantung rahim [Positive (2.0)] janin bayi [Negative (3.0)] anak [Negative (4.0)] tumbuh manusia [Positive (3.0)] dewasa [Positive (2.0)] bayang [Positive (2.0)] ngga sih sekesel benci [Negative (5.0)] anak [Negative (4.0)] udah rawat [Negative (3.0)] janin main [Negative (2.0)] laku orang tendang [Negative (3.0)] kayak [Negative (4.0)] gitu orangtua korban [Negative (4.0)] aselii laku ngga biarin [Negative (3.0)] hidup [Positive (2.0)] tenang [Negative (1.0)] dunia [Negative (2.0)] akhirat naudzubillahiminzalik'],0.0,Neutral,semenjak hamil sensitif manusia liat anak anak hamil susah payah coba kasih baik kasih sayang anak kantung rahim janin bayi anak tumbuh manusia dewasa bayang ngga sih sekesel benci anak udah rawat janin main laku orang tendang kayak gitu orangtua korban aselii laku ngga biarin hidup tenang dunia akhirat naudzubillahiminzalik
sikap [Positive (2.0)] kaya [Negative (2.0)] gitu sih selesai [Negative (4.0)] nya keras tindak rundung [Negative (4.0)] sampe bawa [Negative (3.0)] teman biar [Negative (3.0)] rundung [Negative (5.0)] korban [Negative (5.0)] video, sikap kaya gitu sih selesai nya keras tindak rundung sampe bawa teman biar rundung korban video,['sikap [Positive (2.0)] kaya [Negative (2.0)] gitu sih selesai [Negative (4.0)] nya keras tindak rundung [Negative (4.0)] sampe bawa [Negative (3.0)] teman biar [Negative (3.0)] rundung [Negative (5.0)] korban [Negative (5.0)] video'],-5.0,Negative,sikap kaya gitu sih selesai nya keras tindak rundung sampe bawa teman biar rundung korban video
sampe anak [Negative (3.0)] diginiin [Negative (4.0)] udah ajak [Positive (1.0)] gelutt bocil ortunya didik [Negative (3.0)] anak [Negative (4.0)] sampe morall ginii sekolah [Positive (3.0)] blacklist bocilnya masukin penjara [Negative (4.0)] biar [Negative (4.0)] tau [Negative (5.0)] didik [Negative (4.0)] tuhh dalem [Negative (2.0)] suruh [Negative (2.0)] ngasi ajar [Negative (3.0)] setimpall, sampe anak diginiin udah ajak gelutt bocil ortunya didik anak sampe morall ginii sekolah blacklist bocilnya masukin penjara biar tau didik tuhh dalem suruh ngasi ajar setimpall,['sampe anak [Negative (3.0)] diginiin [Negative (4.0)] udah ajak [Positive (1.0)] gelutt bocil ortunya didik [Negative (3.0)] anak [Negative (4.0)] sampe morall ginii sekolah [Positive (3.0)] blacklist bocilnya masukin penjara [Negative (4.0)] biar [Negative (4.0)] tau [Negative (5.0)] didik [Negative (4.0)] tuhh dalem [Negative (2.0)] suruh [Negative (2.0)] ngasi ajar [Negative (3.0)] setimpall'],0.0,Neutral,sampe anak diginiin udah ajak gelutt bocil ortunya didik anak sampe morall ginii sekolah blacklist bocilnya masukin penjara biar tau didik tuhh dalem suruh ngasi ajar setimpall
mao tau [Negative (4.0)] nama sekolah [Positive (3.0)], mao tau nama sekolah,['mao tau [Negative (4.0)] nama sekolah [Positive (3.0)]'],-4.0,Negative,mao tau nama sekolah
ketangkep nang [Negative (5.0)], ketangkep nang,['ketangkep nang [Negative (5.0)]'],-5.0,Negative,ketangkep nang
miris [Negative (4.0)] ya [Positive (4.0)] allah [Positive (6.0)] salah [Negative (4.0)] bulian korban [Negative (4.0)] saksi [Positive (1.0)] lapor [Positive (2.0)] mari [Negative (1.0)] suara [Negative (1.0)] mmg korban [Negative (4.0)] saksi [Positive (1.0)] bulian tinggal [Negative (3.0)] diam [Negative (4.0)] dampak [Negative (4.0)] negatif bulian sederhana [Negative (5.0)] dampak [Negative (4.0)] negatif stop [Negative (3.0)] bullying, miris ya allah salah bulian korban saksi lapor mari suara mmg korban saksi bulian tinggal diam dampak negatif bulian sederhana dampak negatif stop bullying,['miris [Negative (4.0)] ya [Positive (4.0)] allah [Positive (6.0)] salah [Negative (4.0)] bulian korban [Negative (4.0)] saksi [Positive (1.0)] lapor [Positive (2.0)] mari [Negative (1.0)] suara [Negative (1.0)] mmg korban [Negative (4.0)] saksi [Positive (1.0)] bulian tinggal [Negative (3.0)] diam [Negative (4.0)] dampak [Negative (4.0)] negatif bulian sederhana [Negative (5.0)] dampak [Negative (4.0)] negatif stop [Negative (3.0)] bullying'],-3.0,Negative,miris ya allah salah bulian korban saksi lapor mari suara mmg korban saksi bulian tinggal diam dampak negatif bulian sederhana dampak negatif stop bullying
biar [Negative (3.0)] lepas [Negative (2.0)] jerat hukum [Negative (3.0)] hrus tindak brandalan nya bahaya [Negative (5.0)] nyawa orang bentur [Positive (1.0)] usia kanak bikin atas [Negative (4.0)] anginmere, biar lepas jerat hukum hrus tindak brandalan nya bahaya nyawa orang bentur usia kanak bikin atas anginmere,['biar [Negative (3.0)] lepas [Negative (2.0)] jerat hukum [Negative (3.0)] hrus tindak brandalan nya bahaya [Negative (5.0)] nyawa orang bentur [Positive (1.0)] usia kanak bikin atas [Negative (4.0)] anginmere'],-4.0,Negative,biar lepas jerat hukum hrus tindak brandalan nya bahaya nyawa orang bentur usia kanak bikin atas anginmere
ya [Positive (4.0)] atur [Negative (4.0)] anak [Negative (4.0)] lawan [Negative (5.0)] hukum [Negative (5.0)] banget [Positive (1.0)] liat [Negative (2.0)] vidio jahat [Negative (4.0)] seprti anak [Negative (3.0)] orang miris [Negative (4.0)], ya atur anak lawan hukum banget liat vidio jahat seprti anak orang miris,['ya [Positive (4.0)] atur [Negative (4.0)] anak [Negative (4.0)] lawan [Negative (5.0)] hukum [Negative (5.0)] banget [Positive (1.0)] liat [Negative (2.0)] vidio jahat [Negative (4.0)] seprti anak [Negative (3.0)] orang miris [Negative (4.0)]'],-4.0,Negative,ya atur anak lawan hukum banget liat vidio jahat seprti anak orang miris
udah muka laku nya wkwk tinggal [Negative (3.0)] korban [Negative (5.0)] nya aja [Positive (1.0)] bawa [Negative (3.0)] jalur [Negative (5.0)] hukum [Negative (4.0)] keluarga [Negative (4.0)] we sih mending [Negative (3.0)] hukum [Negative (5.0)] biar [Negative (4.0)] kapok [Negative (4.0)], udah muka laku nya wkwk tinggal korban nya aja bawa jalur hukum keluarga we sih mending hukum biar kapok,['udah muka laku nya wkwk tinggal [Negative (3.0)] korban [Negative (5.0)] nya aja [Positive (1.0)] bawa [Negative (3.0)] jalur [Negative (5.0)] hukum [Negative (4.0)] keluarga [Negative (4.0)] we sih mending [Negative (3.0)] hukum [Negative (5.0)] biar [Negative (4.0)] kapok [Negative (4.0)]'],-4.0,Negative,udah muka laku nya wkwk tinggal korban nya aja bawa jalur hukum keluarga we sih mending hukum biar kapok
capek [Negative (4.0)] dengar [Positive (2.0)] berita [Negative (2.0)] bullying kaya [Negative (2.0)] gin untung [Negative (1.0)] sih membully orang sok jago [Negative (4.0)] banget [Positive (1.0)], capek dengar berita bullying kaya gin untung sih membully orang sok jago banget,['capek [Negative (4.0)] dengar [Positive (2.0)] berita [Negative (2.0)] bullying kaya [Negative (2.0)] gin untung [Negative (1.0)] sih membully orang sok jago [Negative (4.0)] banget [Positive (1.0)]'],-4.0,Negative,capek dengar berita bullying kaya gin untung sih membully orang sok jago banget
jawa bart, jawa bart,['jawa bart'],0.0,Neutral,jawa bart
video ny sp yak korban [Negative (4.0)] diam [Negative (4.0)] memvidio lawan [Negative (4.0)] ny, video ny sp yak korban diam memvidio lawan ny,['video ny sp yak korban [Negative (4.0)] diam [Negative (4.0)] memvidio lawan [Negative (4.0)] ny'],-4.0,Negative,video ny sp yak korban diam memvidio lawan ny
tolong [Negative (2.0)] bully [Negative (6.0)] bully [Negative (6.0)] gin kasi [Negative (3.0)] hukum [Negative (4.0)] berat biar [Negative (3.0)] tular [Negative (5.0)], tolong bully bully gin kasi hukum berat biar tular,['tolong [Negative (2.0)] bully [Negative (6.0)] bully [Negative (6.0)] gin kasi [Negative (3.0)] hukum [Negative (4.0)] berat biar [Negative (3.0)] tular [Negative (5.0)]'],-5.0,Negative,tolong bully bully gin kasi hukum berat biar tular
netizen udah info [Negative (3.0)] tangkap [Negative (4.0)] mohon [Negative (2.0)] ya [Positive (4.0)] kabarin penasaran [Negative (3.0)] liat [Negative (1.0)] komuk si jago [Positive (3.0)] gimana pas [Positive (3.0)] ketangkep, netizen udah info tangkap mohon ya kabarin penasaran liat komuk si jago gimana pas ketangkep,['netizen udah info [Negative (3.0)] tangkap [Negative (4.0)] mohon [Negative (2.0)] ya [Positive (4.0)] kabarin penasaran [Negative (3.0)] liat [Negative (1.0)] komuk si jago [Positive (3.0)] gimana pas [Positive (3.0)] ketangkep'],3.0,Positive,netizen udah info tangkap mohon ya kabarin penasaran liat komuk si jago gimana pas ketangkep
